[NodeName : SFIX;Database : GUJARAT;File Name : C:\Users\Administrator\Desktop\Z500.csv;Date : 01/06/2023;Time : 12:00:17]
#AI469;DI715;AR1440;AA2;DA742;TX3;D16164#

[BLOCK TYPE;TAG;NEXT BLK;DESCRIPTION;INITIAL SCAN;SCAN TIME;SMOOTHING;I/O DEVICE;H/W OPTIONS;I/O ADDRESS;SIGNAL CONDITIONING;LOW EGU LIMIT;HIGH EGU LIMIT;EGU TAG;INITIAL A/M STATUS;ALARM ENABLE;ALARM AREA(S);LO LO ALARM LIMIT;LO ALARM LIMIT;HI ALARM LIMIT;HI HI ALARM LIMIT;ROC ALARM LIMIT;DEAD BAND;ALARM PRIORITY;ENABLE OUTPUT;SECURITY AREA 1;SECURITY AREA 2;SECURITY AREA 3;ALARM AREA 1;ALARM AREA 2;ALARM AREA 3;ALARM AREA 4;ALARM AREA 5;ALARM AREA 6;ALARM AREA 7;ALARM AREA 8;ALARM AREA 9;ALARM AREA 10;ALARM AREA 11;ALARM AREA 12;ALARM AREA 13;ALARM AREA 14;ALARM AREA 15;USER FIELD 1;USER FIELD 2;ESIG TYPE;ESIG ALLOW CONT USE;ESIG XMPT ALARM ACK;ESIG UNSIGNED WRITES;ESIG COMMENT REQUIRED;PDR Update Rate;PDR Access Time;PDR Deadband;PDR Latch;PDR Disable Output;PDR Array Length;Hist Description;Hist Collect;Hist Interval;Hist Offset;Hist Time Res;Hist Compress;Hist Deadband;Hist Comp Type;Hist Comp Time;Scale Enabled;Scale Clamping;Scale Use EGU;Scale Raw Low;Scale Raw High;Scale Low;Scale High]
"AI";"M504_DB186INT0114";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT114;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M504.spare word 3";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M504_DB186INT0116";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT116;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M504 Speed reduction during unpacking (0'= OFF 1= ON)'";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M504_DB186INT0118";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT118;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M504 Move Backward enable status (0'= OFF 1= ON)'";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M505_DB182INT0130";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB182,INT130;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M505.M1 Machine state (left)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M505_DB182INT0132";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB182,INT132;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M505.M2 Machine state (right)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M505_DB186INT0130";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT130;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M505.spare word 1";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M505_DB186INT0132";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT132;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M505.spare word 2";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M505_DB186INT0134";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT134;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,005";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"O";"M505.Time of squaring (s/100)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M505_DB186INT0136";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT136;No Access Path";"None";"3";"20";"";"AUTO";"DISABLE";"NONE";"3";"3";"20";"20";"0";"0";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M";"M505 squaring speed of rotation (mt/min)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65.535";"3";"20"
"AI";"M506_DB182INT0150";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB182,INT150;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506.M1 Machine state (left)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M506_DB182INT0152";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB182,INT152;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506.M2 Machine state (right)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M506_DB182INT0154";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB182,INT154;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506.M3 Machine state (left) MLD";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M506_DB182INT0156";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB182,INT156;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506.M4 Machine state (right) MLD";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M506_DB182INT0158";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB182,INT158;No Access Path";"None";"-999,999";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Right Glass Presence status (1->Loaded 2->Positioned 4->Squared)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AI";"M506_DB182INT0160";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB182,INT160;No Access Path";"None";"-999,999";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Left Glass Presence status (1->Loaded 2->Positioned 4->Squared)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AI";"M506_DB183DINT0368";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB183,DINT368;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 BQ3 (left part MLD) encoder pulses";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M506_DB183DINT0372";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB183,DINT372;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 BQ4 (right part MLD) encoder pulses";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M506_DB184REAL0360";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB184,REAL360;No Access Path";"None";"0,000000";"99,999990";"";"AUTO";"DISABLE";"NONE";"0,000000";"0,000000";"99,999990";"99,999990";"0,000000";"4,999999";"HIGH";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506.M6(left part) BQ1actual position (flow dir.)mm";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000000";"65.535,000000";"0,000000";"99,999990"
"AI";"M506_DB184REAL0364";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB184,REAL364;No Access Path";"None";"0,000000";"99,999990";"";"AUTO";"DISABLE";"NONE";"0,000000";"0,000000";"99,999990";"99,999990";"0,000000";"4,999999";"HIGH";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506.M7 (right part) BQ2actual position (flow dir.) mm";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000000";"65.535,000000";"0,000000";"99,999990"
"AI";"M506_DB184REAL0368";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB184,REAL368;No Access Path";"None";"0,000000";"99,999990";"";"AUTO";"DISABLE";"NONE";"0,000000";"0,000000";"99,999990";"99,999990";"0,000000";"4,999999";"HIGH";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 BQ3 (left part lateral) encoder position (mm)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000000";"65.535,000000";"0,000000";"99,999990"
"AI";"M506_DB184REAL0372";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB184,REAL372;No Access Path";"None";"0,000000";"99,999990";"";"AUTO";"DISABLE";"NONE";"0,000000";"0,000000";"99,999990";"99,999990";"0,000000";"4,999999";"HIGH";"NO";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 BQ4 (right part lateral) encoder position (mm)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000000";"65.535,000000";"0,000000";"99,999990"
"AI";"M506_DB186INT0150";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT150;No Access Path";"None";"-999,999";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"O";"M506.Offset space to adjust M506Left position (LLD)(mm)-/+";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AI";"M506_DB186INT0152";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT152;No Access Path";"None";"-999,999";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"O";"M506.Offset space to adjust M506centered position (LLD)(mm)-/+";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AI";"M506_DB186INT0154";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT154;No Access Path";"None";"-999,999";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"O";"M506.Offset space to adjust M506Right position (LLD)(mm)-/+";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AI";"M506_DB186INT0158";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT158;No Access Path";"None";"-999,999";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506. Lateral offset on sheets Side A (Stereo) (MLD)[mm] -/+";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AI";"M506_DB186INT0160";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT160;No Access Path";"None";"-999,999";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506. Lateral offset on sheets Side B (Stereo) (MLD)[mm] -/+";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AI";"M506_DB186INT0162";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT162;No Access Path";"None";"-999,999";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506. Lateral offset on sheets MONO (MLD)[mm] -/+";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"-999,999";"999,999"
"AI";"M506_DB186INT0166";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT166;No Access Path";"None";"1";"58";"";"AUTO";"DISABLE";"NONE";"1";"1";"58";"58";"0";"0";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M";"M506 high lateral speed of rotation MLD (mt/min)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65.535";"1";"58"
"AI";"M506_DB186INT0168";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT168;No Access Path";"None";"1";"58";"";"AUTO";"DISABLE";"NONE";"30";"30";"58";"58";"0";"0";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M";"M506 low lateral speed of rotation MLD (mt/min)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0";"65.535";"1";"58"
"AI";"M506_DB186INT0170";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT170;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"O";"M506. Spare word 02 (MLD)[mm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M506_DB186INT0172";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB186,INT172;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"O";"M506. Spare word 03 (LLD)[mm]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M506_DB187DINT0360";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB187,DINT360;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M";"M506. Preset on left side MLD encoder [pulses]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M506_DB187DINT0364";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB187,DINT364;No Access Path";"None";"0,000";"999,999";"";"AUTO";"DISABLE";"NONE";"0,000";"0,000";"999,999";"999,999";"0,000";"500,000";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M";"M506. Preset on right side MLD encoder [pulses]";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000";"65.535,000";"0,000";"999,999"
"AI";"M506_DB188REAL0360";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB188,REAL360;No Access Path";"None";"0,000000";"99,999990";"";"AUTO";"DISABLE";"NONE";"0,000000";"0,000000";"99,999990";"99,999990";"0,000000";"4,999999";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506 Spare value";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000000";"65.535,000000";"0,000000";"99,999990"
"AI";"M506_DB188REAL0364";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB188,REAL364;No Access Path";"None";"0,000000";"99,999990";"";"AUTO";"DISABLE";"NONE";"0,000000";"0,000000";"99,999990";"99,999990";"0,000000";"4,999999";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506.BQ3-left encoder min value (mm)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000000";"65.535,000000";"0,000000";"99,999990"
"AI";"M506_DB188REAL0368";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB188,REAL368;No Access Path";"None";"0,000000";"99,999990";"";"AUTO";"DISABLE";"NONE";"0,000000";"0,000000";"99,999990";"99,999990";"0,000000";"4,999999";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506.BQ3-left encoder max value (mm)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000000";"65.535,000000";"0,000000";"99,999990"
"AI";"M506_DB188REAL0372";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB188,REAL372;No Access Path";"None";"0,000000";"99,999990";"";"AUTO";"DISABLE";"NONE";"0,000000";"0,000000";"99,999990";"99,999990";"0,000000";"4,999999";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506.BQ4-right encoder min value (mm)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000000";"65.535,000000";"0,000000";"99,999990"
"AI";"M506_DB188REAL0376";"";"";"ON";"1";"0";"OPC";"Server";"S7;Z500;S7:[Z500]DB188,REAL376;No Access Path";"None";"0,000000";"99,999990";"";"AUTO";"DISABLE";"NONE";"0,000000";"0,000000";"99,999990";"99,999990";"0,000000";"4,999999";"HIGH";"YES";"NONE";"NONE";"NONE";"ALL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"M506.BQ4-right encoder max value (mm)";"NONE";"YES";"NO";"REJECT";"NO";"1.000";"300.000";"0";"NO";"NO";"0";"";"NO";"5.000,0";"0,0";"Milliseconds";"DISABLE";"0,0000";"Absolute";"0";"NO";"NO";"YES";"0,000000";"65.535,000000";"0,000000";"99,999990"
